trait,tissue,study_id,is_age,is_allergy,is_blood
Pre-pregnancy body mass index,Whole blood,25855720_prepregnancy_body_mass_index_childhood,False,False,True
Ageing,Peripheral blood mononuclear cells,25888029_ageing,True,False,True
Age,Whole blood,25888029_Battram-T_age_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse58888__compared_nonagenarians_to_adults_aged_19-30,True,False,True
Body mass index change,Leukocytes,25935004_body_mass_index_change,False,False,True
Body mass index,Leukocytes,25935004_body_mass_index_discovery,False,False,True
Body mass index,"Leukocytes, whole blood and CD4+ T cells",25935004_body_mass_index_metaanalysis,False,False,True
Body mass index,Whole blood and CD4+ T cells,25935004_body_mass_index_replication,False,False,True
Waist circumference,Leukocytes,25935004_waist_circumference_discovery,False,False,True
Waist circumference,Leukocytes and CD4+ T cells,25935004_waist_circumference_metaanalysis,False,False,True
Waist circumference,CD4+ T-cells,25935004_waist_circumference_replication,False,False,False
Prenatal famine exposure,Whole blood,25944819_prenatal_famine_exposure_any_of_the_gestation_periods,False,False,True
Prenatal famine exposure,Whole blood,25944819_prenatal_famine_exposure_early_weeks_of_gestation_weeks_110,False,False,True
Type II diabetes,Peripheral blood,26095709_type_ii_diabetes_discovery,False,False,True
Type II diabetes,Peripheral blood,26095709_type_ii_diabetes_metaanalysis,False,False,True
Type II diabetes,Peripheral blood,26095709_type_ii_diabetes_replication,False,False,True
Body mass index,Leukocytes,26110892_body_mass_index_aric,False,False,True
Body mass index,CD4+ T-cells,26110892_body_mass_index_discovery_goldn,False,False,False
Body mass index,Whole blood,26110892_body_mass_index_fhs_1,False,False,True
Body mass index,Whole blood,26110892_body_mass_index_fhs_2,False,False,True
Body mass index,"CD4+ T-cells, leukocytes and whole blood",26110892_body_mass_index_metaanalysis,False,False,True
Waist circumference,Leukocytes,26110892_waist_circumference_aric,False,False,True
Waist circumference,CD4+ T-cells,26110892_waist_circumference_discovery_goldn,False,False,False
Waist circumference,CD4+ T-cells and leukocytes,26110892_waist_circumference_metaanalysis,False,False,True
Sex,Whole blood,26113971_Battram-T_sex_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse67393,False,False,True
Body mass index,Whole blood,26119815_body_mass_index_discovery,False,False,True
Body mass index,Whole blood,26119815_body_mass_index_replication,False,False,True
Smoking,Buccal cells,26181258_smoking_discovery,False,False,False
Smoking,Buccal cells,26181258_smoking_replication,False,False,False
Smoking,Whole Blood,26181258_smoking_whole_blood,False,False,True
Autoantibody production in systemic lupus erythematosus,Peripheral blood,26192630_autoantibody_production_in_systemic_lupus_erythematosus_combined,False,False,True
Autoantibody production in systemic lupus erythematosus,Peripheral blood,26192630_autoantibody_production_in_systemic_lupus_erythematosus_discovery,False,False,True
Autoantibody production in systemic lupus erythematosus,Peripheral blood,26192630_autoantibody_production_in_systemic_lupus_erythematosus_linear_regression_model,False,False,True
Autoantibody production in systemic lupus erythematosus,Peripheral blood,26192630_autoantibody_production_in_systemic_lupus_erythematosus_replication,False,False,True
Breast cancer,Peripheral blood,26244061_breast_cancer,False,False,True
Atopy,Whole blood,26292806_atopy_discovery,False,True,True
Atopy,Whole blood,26292806_atopy_replication,False,True,True
High serum immunoglobulin E,Whole blood,26292806_high_serum_immunoglobulin_e,False,False,True
Plasma resistin level,Whole blood,26404063_plasma_resistin_level_discovery,False,False,True
Plasma resistin level,Whole blood,26404063_plasma_resistin_level_discovery_adjusted_for_additional_covariates,False,False,True
Plasma resistin level,Whole blood,26404063_plasma_resistin_level_replication,False,False,True
Type II diabetes,Whole blood,26433941_type_ii_diabetes_discovery,False,False,True
Type II diabetes,Whole blood,26433941_type_ii_diabetes_discovery_adjusted_for_leucocyte_composition,False,False,True
Type II diabetes,Whole blood,26433941_type_ii_diabetes_replication,False,False,True
Type II diabetes,Whole blood,26433941_type_ii_diabetes_replication_adjusted_for_leucocyte_composition,False,False,True
Smoking,Peripheral blood,26441693_smoking,False,False,True
Graves' disease,T cells,26459776_Battram-T_graves__disease_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse71955,False,False,False
Change in high-density lipoprotein after 3 weeks of daily fenofibrate,CD4+ T-cells,26483836_change_in_highdensity_lipoprotein_after_3_weeks_of_daily_fenofibrate,False,False,False
Change in low-density lipoprotein after 3 weeks of daily fenofibrate,CD4+ T-cells,26483836_change_in_lowdensity_lipoprotein_after_3_weeks_of_daily_fenofibrate,False,False,False
Change in triglycerides after 3 weeks of daily fenofibrate,CD4+ T-cells,26483836_change_in_triglycerides_after_3_weeks_of_daily_fenofibrate,False,False,False
Tic disorders,Whole blood,26499864_tic_disorders,False,False,True
Sex,Whole blood,26500701_sex_kora_f3,False,False,True
Sex,Whole blood,26500701_sex_kora_f4,False,False,True
Sex,Whole blood,26500701_sex_metaanalysis,False,False,True
Aggressive behaviour,Whole blood,26508088_aggressive_behaviour,False,False,True
Sex,Cord Blood,26553366_sex,False,False,True
Birth weight,Whole blood,26563994_birth_weight_metaanalysis,False,False,True
Birth weight,Whole blood,26563994_birth_weight_twinsuk,False,False,True
Wellbeing,Whole blood,26619905_wellbeing,False,False,True
Oral or pharyngeal squamous cell carcinoma,Saliva,26635906_Battram-T_oral_or_pharyngeal_squamous_cell_carcinoma_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse70977,False,False,False
HbA1c,Peripheral blood,26643952_hba1c_basicmar_1,False,False,True
HbA1c,Peripheral blood,26643952_hba1c_basicmar_2,False,False,True
Type II diabetes,Peripheral blood,26643952_type_ii_diabetes_basicmar_1,False,False,True
Type II diabetes,Peripheral blood,26643952_type_ii_diabetes_basicmar_2,False,False,True
Obesity,Whole blood,26646899_obesity,False,False,True
Lung cancer,Whole blood,26667048_lung_cancer,False,False,True
Growth differentiation factor 15,Whole blood,26681806_growth_differentiation_factor_15_metaanalysis,False,False,True
Growth differentiation factor 15,Whole blood,26681806_growth_differentiation_factor_15_nsphs_study,False,False,True
Growth differentiation factor 15,Whole blood,26681806_growth_differentiation_factor_15_pivus_study,False,False,True
Air pollution exposure,Whole blood,26731791_air_pollution_exposure_28day_trailing_average_particle_matter_concentration,False,False,True
Air pollution exposure,Whole blood,26731791_air_pollution_exposure_2day_trailing_average_particle_matter_concentration,False,False,True
Air pollution exposure,Whole blood,26731791_air_pollution_exposure_7day_trailing_average_particle_matter_concentration,False,False,True
Psoriasis,Skin,26743604_Battram-T_psoriasis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse73894,False,False,False
Psoriasis,Skin,26743604_psoriasis_stage_ii,False,False,False
Psoriasis,Skin,26743604_psoriasis_stage_iii,False,False,False
Smoking,Whole blood,26756918_smoking,False,False,True
Arsenic exposure,Placenta,26771251_arsenic_exposure_placenta,False,False,False
Arsenic exposure,Placenta,26771251_arsenic_exposure_toenail,False,False,False
Arsenic exposure,Placenta,26771251_Battram-T_arsenic_exposure_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse71678,False,False,False
Hypertriglyceridemic waist,Peripheral blood,26798409_hypertriglyceridemic_waist,False,False,True
Serum cotinine,Whole blood,26826776_serum_cotinine_discovery,False,False,True
Serum cotinine,Whole blood,26826776_serum_cotinine_replication,False,False,True
Smoking,Peripheral blood,26829059_smoking_current_vs_never_smoking,False,False,True
Smoking,Peripheral blood,26829059_smoking_current_vs_never_smoking_adjusted_for_cell_counts,False,False,True
Smoking,Peripheral blood,26829059_smoking_smoking_status,False,False,True
Primary Sjogrens syndrome,CD19+ B cells,26857698_primary_sjogrens_syndrome_cd19_b_cells,False,False,False
Primary Sjogrens syndrome,Whole blood,26857698_primary_sjogrens_syndrome_whole_blood,False,False,True
Maternal plasma folate,Cord blood,26861414_maternal_plasma_folate_generation_r,False,False,True
Maternal plasma folate,Cord blood,26861414_maternal_plasma_folate_metaanalysis,False,False,True
Maternal plasma folate,Cord blood,26861414_maternal_plasma_folate_moba,False,False,True
Smoking,Peripheral blood,26864933_smoking_current_vs_never_smoking,False,False,True
Smoking,Peripheral blood,26864933_smoking_former_vs_never_smoking,False,False,True
Prenatal maternal stress,Cord Blood,26889969_prenatal_maternal_stress,False,False,True
25-Hydroxyvitamin D in pregnancy,Cord blood,26953979_25hydroxyvitamin_d_in_pregnancy_crude_model,False,False,True
25-Hydroxyvitamin D in pregnancy,Cord blood,26953979_25hydroxyvitamin_d_in_pregnancy_full_model,False,False,True
Season of birth,Whole blood,26973132_season_of_birth_discovery,False,False,True
Season of birth,Whole blood,26973132_season_of_birth_replication,False,False,True
Old-age mortality,Whole blood,27015559_oldage_mortality_255_years,True,False,True
Old-age mortality,Whole blood,27015559_oldage_mortality_4_years,True,False,True
2-hour glucose,Whole blood,27019061_2hour_glucose,False,False,True
2-hour glucose,Whole blood,27019061_2hour_glucose_adjusted_for_bmi,False,False,True
2-hour insulin,Whole blood,27019061_2hour_insulin,False,False,True
2-hour insulin,Whole blood,27019061_2hour_insulin_adjusted_for_bmi,False,False,True
Fasting glucose,Whole blood,27019061_fasting_glucose,False,False,True
Fasting glucose,Whole blood,27019061_fasting_glucose_adjusted_for_bmi,False,False,True
Fasting insulin,Whole blood,27019061_fasting_insulin,False,False,True
Fasting insulin,Whole blood,27019061_fasting_insulin_adjusted_for_bmi,False,False,True
HOMA-IR,Whole blood,27019061_homair,False,False,True
HOMA-IR,Whole blood,27019061_homair_adjusted_for_bmi,False,False,True
Maternal smoking in pregnancy,Cord blood,27040690_maternal_smoking_in_pregnancy_any_maternal_smoking_in_pregnancy_effect_on_newborns,False,False,True
Maternal smoking in pregnancy,Cord blood,27040690_maternal_smoking_in_pregnancy_sustained_maternal_smoking_in_pregnancy_effect_on_newborns,False,False,True
Maternal smoking in pregnancy,Cord blood,27040690_maternal_smoking_in_pregnancy_sustained_maternal_smoking_in_pregnancy_effect_on_newborns_adjusted_for_cell_counts,False,False,True
Maternal smoking in pregnancy,Peripheral blood,27040690_maternal_smoking_in_pregnancy_sustained_maternal_smoking_in_pregnancy_effect_on_older_children,False,False,True
Maternal residential proximity to major roadways,Placenta,27058926_maternal_residential_proximity_to_major_roadways_adjusted_for_cell_counts,False,False,False
Maternal residential proximity to major roadways,Placenta,27058926_maternal_residential_proximity_to_major_roadways_discovery,False,False,False
Schizophrenia,Whole blood,27074206_schizophrenia_discovery,False,False,True
Schizophrenia,Whole blood,27074206_schizophrenia_replication,False,False,True
HIV infection,CD4+ T-cells,27105112_hiv_infection_cd4_tcells,False,False,False
HIV infection,Whole blood,27105112_hiv_infection_discovery,False,False,True
HIV infection,Neutrophils,27105112_hiv_infection_neutrophils,False,False,False
Smoking,Prostate tumor,27142338_smoking_current_vs_never_smoking,False,False,False
Maternal smoking during pregnancy,Peripheral blood,27171005_maternal_smoking_during_pregnancy_discovery,False,False,True
Maternal smoking during pregnancy,Whole blood,27171005_maternal_smoking_during_pregnancy_replication_seed,False,False,True
Attention deficit hyperactivity disorder trajectory,Whole blood,27217153_attention_deficit_hyperactivity_disorder_trajectory_age_7,False,False,True
Attention deficit hyperactivity disorder trajectory,Cord blood,27217153_attention_deficit_hyperactivity_disorder_trajectory_birth,False,False,True
Cow milk allergy,Whole blood,27236499_cow_milk_allergy_discovery,False,True,True
Cow milk allergy,Cord blood,27236499_cow_milk_allergy_replication_boston,False,True,True
Cow milk allergy,Whole blood,27236499_cow_milk_allergy_replication_chigaco,False,True,True
Prostate cancer progression,Prostate tumor,27358489_prostate_cancer_progression_discovery,False,False,False
Prostate cancer progression,Prostate tumor,27358489_prostate_cancer_progression_replication,False,False,False
Fetal alcohol spectrum disorder,Buccal cells,27358653_Battram-T_fetal_alcohol_spectrum_disorder_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse80261,False,False,False
Fetal alcohol spectrum disorder,Buccal,27358653_fetal_alcohol_spectrum_disorder,False,False,False
Infant attention,Placenta,27366929_infant_attention,False,False,False
Maternal age at delivery,Cord blood,27383059_maternal_age_at_delivery_adjusted_for_cell_counts,True,False,True
Maternal age at delivery,Cord blood,27383059_maternal_age_at_delivery_discovery,True,False,True
Maternal age at delivery,Cord blood,27383059_maternal_age_at_delivery_replication_moba,True,False,True
Maternal age at delivery,Whole blood,27383059_maternal_age_at_delivery_replication_sisters_study,True,False,True
Prenatal NO2 exposure,Cord blood,27448387_prenatal_no2_exposure_adjusted_for_cell_counts,False,False,True
Prenatal NO2 exposure,Cord blood,27448387_prenatal_no2_exposure_discovery,False,False,True
Acute respiratory distress syndrome,Whole blood,27543902_Battram-T_acute_respiratory_distress_syndrome_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse67530,False,False,True
Body mass index,Peripheral blood mononuclear cells,27564309_body_mass_index_discovery,False,False,True
Body mass index,Peripheral blood mononuclear cells,27564309_body_mass_index_validation,False,False,True
Chronic obstructive pulmonary disease,Lung,27564456_chronic_obstructive_pulmonary_disease,False,False,False
Schizophrenia,Whole blood,27572077_schizophrenia_phase_1,False,False,True
Schizophrenia,Whole blood,27572077_schizophrenia_phase_2,False,False,True
Schizophrenia,Whole blood,27572077_schizophrenia_phase_3,False,False,True
Smoking during pregnancy,Placenta,27591263_smoking_during_pregnancy_discovery,False,False,False
Smoking during pregnancy,Placenta,27591263_smoking_during_pregnancy_replication,False,False,False
Smoking during pregnancy,Placenta,27591263_smoking_during_pregnancy_validation,False,False,False
Smoking during pregnancy,Placenta,27591263_smoking_during_pregnancy_validation_and_replication,False,False,False
Smoking,Lung cancer cells and normal cells,27602958_smoking_external_validation,False,False,False
Smoking pack-years,Lung adenocarcinoma and lung squamous cell,27602958_smoking_packyears_discovery,False,False,False
Smoking pack-years,Lung adenocarcinoma and lung squamous cell,27602958_smoking_packyears_discovery_and_replication,False,False,False
Smoking pack-years,Lung adenocarcinoma,27602958_smoking_packyears_lung_adenocarcinoma,False,False,False
Smoking pack-years,Lung squamous cell,27602958_smoking_packyears_lung_squamous_cell,False,False,False
Smoking pack-years,Lung adenocarcinoma and lung squamous cell,27602958_smoking_packyears_replication,False,False,False
Smoking,"Whole blood, CD4+ T cells or monocytes",27651444_smoking_current_vs_never_smoking,False,False,True
Smoking,"Whole blood, CD4+ T cells or monocytes",27651444_smoking_former_vs_never_smoking,False,False,True
Human immunodeficiency virus,Whole blood,27672717_human_immunodeficiency_virus,False,False,True
Gestational age,Cord blood,27717397_gestational_age_last_menstrual_periodestimated_gestational_age,False,False,True
Gestational age,Cord blood,27717397_gestational_age_ultrasoundestimated_gestational_age,False,False,True
Heavy vs lean weight,Saliva,27762626_heavy_vs_lean_weight,False,False,False
Body mass index,Adipose,27768648_Loucks-EB_body_mass_index,False,False,False
Socioeconomic position,Adipose,27768648_Loucks-EB_socioeconomic_position,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_discovery,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_discovery_adjusted_for_baseline_triglycerides,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_discovery_and_replication,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_discovery_and_replication_adjusted_for_baseline_triglycerides,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_replication,False,False,False
Postprandial lipemia,CD4+ T-cells,27777315_postprandial_lipemia_replication_adjusted_for_baseline_triglycerides,False,False,False
C-reactive protein,Peripheral blood,27824951_creactive_protein_epicor,False,False,True
C-reactive protein,Peripheral blood,27824951_creactive_protein_kora_f4_discovery,False,False,True
